First,Last,Report,Date,Report Type
JAMES,INHOFE,/search/view/ptr/3238bf58-9c4f-451d-ac58-4dc53369e738/,12/09/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/dc29d9e0-c63c-4cf3-b310-1fa9e5299012/,07/25/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/81de3681-e5ac-4205-896a-07512dbac921/,01/15/2021,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/5cc14610-ff03-4e74-8a15-ad04732d2a72/,01/17/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/4a455a6c-d453-437f-89c3-2321ef5955e6/,12/13/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/07b1bcc7-c651-442f-b7d2-00d9c17cf146/,01/11/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/a5a7ab53-6d77-4919-8e58-0f22223bac48/,11/16/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/e52abc12-c032-4e98-bbc7-a41d38490e1e/,07/19/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,09/10/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/3a1d4542-db04-4e96-a209-2847715969b7/,01/05/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/72b5ca95-5ae4-4bb3-9088-d0bb167e429b/,06/20/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/144997d6-ec78-439e-9c44-1c90b56243bf/,01/27/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/3b5cfa03-1914-4862-859f-fa14dd2abc1e/,05/20/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/4cd922af-4042-4e18-b9d2-0592f5a3c526/,07/10/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/fb16f55b-119f-426a-87b0-b8404c912c9f/,07/08/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/12d8ea9b-efce-4fdf-9197-c8d358f23de6/,07/25/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/1b04b582-230b-49c3-8889-b02a7f58b9ce/,02/03/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/5bc8e1b4-df79-4d98-b140-e147c27e5ec0/,02/26/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/718cad12-9007-40fc-adc8-ee044397186b/,12/23/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/141487b3-8c16-4282-bbd7-13b7ed8b9101/,06/16/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/8d59367d-5aa8-4b14-bfac-cb049a948de1/,06/07/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/8e3005c9-79c5-4981-9fd1-8bf95b79dfd9/,05/03/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/daea9cc7-b900-481c-978c-a78b266b3ba1/,05/08/2020,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/2c16529c-a84c-4337-b3af-8210640f0c87/,03/26/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/b841b834-995b-497a-a3b6-f4ca11c9c7ee/,12/06/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/dcf5325a-571f-4ebb-bf46-74b5a176abc6/,08/09/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/245dac61-1d02-4b5d-8f12-fe30720ca1d5/,09/02/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/2e2e3c0d-9629-4854-bb08-5d0cac58c89e/,05/28/2015,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/6d080727-b8e1-49a2-872f-c2c9936227b8/,07/12/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/a6060596-1887-4f3b-9650-d07aab2e54d4/,10/20/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/2205c9e4-70b5-460e-883b-7bde6ad8b883/,06/07/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/cadee6b4-fce1-4f81-829f-34776edf2bbe/,10/11/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/44e286f0-6ce0-428f-988d-224f71019607/,08/20/2018,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/a67fcdb4-2c99-471a-a8cb-2fc899022248/,05/01/2017,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/c75ec379-8d72-4242-88db-a7cd910840b4/,02/25/2019,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/a01f47de-3ccf-4693-b6c0-39c0b29acf3d/,08/04/2016,Periodic Transaction Report
JAMES,INHOFE,/search/view/ptr/0ec02578-0c47-4fac-a16c-e12dd55bd310/,07/03/2017,Periodic Transaction Report
JOHNNY,ISAKSON,/search/view/annual/c2abaa3d-fe64-4e89-9165-cb24a7f39a00/,2013,Annual Report
JOHNNY,ISAKSON,/search/view/annual/0b2bf8fc-e13d-408f-8b59-aa57de14d0bd/,2014,Annual Report
JOHNNY,ISAKSON,/search/view/annual/cc86db4b-835b-430c-80a8-1453122c858f/,2015,Annual Report
JOHNNY,ISAKSON,/search/view/annual/189ef2ee-eae6-40b9-83ac-968ecd1a77c8/,2018,Annual Report
JOHNNY,ISAKSON,/search/view/annual/46a42595-6615-41d9-8513-8737bec3cf3f/,04/28/2020,Termination Report for 12/31/2019
JOHNNY,ISAKSON,/search/view/annual/02afcac7-abc5-43f2-b515-39ddc3c5001e/,2017,Annual Report
JOHNNY,ISAKSON,/search/view/annual/0b61e371-f1b3-4b30-8db5-e9cf0f4c8da8/,2016,Annual Report
RON,JOHNSON,/search/view/annual/aa9ed3ec-f975-4645-b4d3-b59c5cc00072/,2015,Annual Report
RON,JOHNSON,/search/view/annual/2bd82cee-c08f-41d9-9e5f-6b10ac8fee7a/,2014,Annual Report
RON,JOHNSON,/search/view/annual/17a75cba-ab2a-42c3-84e7-7fbfd21d81f3/,2020,Annual Report
RON,JOHNSON,/search/view/ptr/f041eff0-ea51-489b-ab6d-f1c74261fd52/,08/06/2020,Periodic Transaction Report
RON,JOHNSON,/search/view/annual/77eeb215-d282-4569-bcaf-81d0e9ac2e48/,2019,Annual Report
RON,JOHNSON,/search/view/annual/1439f6ed-5750-420f-a6ac-1c4bbde77815/,2013,Annual Report
RON,JOHNSON,/search/view/annual/707e1424-a5f3-4a24-998f-f64af848454c/,2016,Annual Report
RON,JOHNSON,/search/view/annual/d8557d2e-5c2f-4278-a158-d37dc9a3351f/,2017,Annual Report
RON,JOHNSON,/search/view/annual/69add42a-14e3-4295-b211-1b92d5cbad63/,2018,Annual Report
RON,JOHNSON,/search/view/ptr/3877f56e-ceb3-4e34-9659-cf52ba9efc5d/,03/19/2020,Periodic Transaction Report
TIMOTHY,KAINE,/search/view/ptr/4bf92b64-5e3e-464d-9c7f-8a1f00305501/,08/09/2016,Periodic Transaction Report
TIMOTHY,KAINE,/search/view/annual/8c5a922e-6f4f-4b68-a0de-e64627a1cd9e/,2020,Annual Report
TIMOTHY,KAINE,/search/view/annual/a2b127ae-015d-45e0-ab9b-e1ceb6a772db/,2016,Annual Report
TIMOTHY,KAINE,/search/view/annual/37bfecfb-c69e-40af-8be3-24c2ca79700e/,2019,Annual Report
TIMOTHY,KAINE,/search/view/annual/f15bd82e-b22b-4061-9b33-ca3d44c36b18/,2014,Annual Report
TIMOTHY,KAINE,/search/view/annual/0fc9e83f-0921-4301-8f20-4ad0a472bccc/,2017,Annual Report
TIMOTHY,KAINE,/search/view/annual/b040c111-7ea5-49e3-b000-81b00c8d1525/,2018,Annual Report
TIMOTHY,KAINE,/search/view/annual/b0b56b1d-46b7-471c-920f-b825bb6b610e/,2015,Annual Report
TIMOTHY,KAINE,/search/view/annual/772f249f-ec6f-469a-a2e8-8d5c4f1a3e1c/,2013,Annual Report
TIMOTHY,KAINE,/search/view/ptr/d2635397-12c0-4dcb-8e6b-acf0d9d86ee6/,08/13/2020,Periodic Transaction Report
MARK,KELLY,/search/view/ptr/4430ac89-7784-4f2f-8417-2f0072874995/,08/16/2021,Periodic Transaction Report
MARK,KELLY,/search/view/annual/9a632396-2fa3-4f41-b865-bcef0ddd2f7a/,2020,Annual Report
JOHN,KENNEDY,/search/view/annual/df4c279e-46cc-45ef-a1a8-bc6b4f700ea7/,2019,Annual Report
JOHN,KENNEDY,/search/view/annual/d34a3859-5047-437c-9932-3e35672e9b01/,2016,Annual Report
JOHN,KENNEDY,/search/view/annual/e65b4325-abe6-4836-b4db-43cca5821f28/,2017,Annual Report
JOHN,KENNEDY,/search/view/annual/8d75dff7-9efa-4bc6-8f61-b69de267beaa/,2018,Annual Report
JOHN,KENNEDY,/search/view/annual/97aaf2cb-d457-426c-b5f4-c9a720283635/,2020,Annual Report
JOHN,KENNEDY,/search/view/ptr/e9f2d5d8-0d9f-4894-ac58-55e9afdea159/,12/19/2019,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/f11dbaed-1e04-4841-bd82-38059ef8b55b/,07/15/2014,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/f3195f71-6d23-460d-89d0-9acf5862ebf5/,05/20/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/c57b3fd9-3bbd-4f31-8904-9a517aaf43d9/,12/12/2014,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/d8acedb9-0db9-4f5e-a07d-4d017b52611f/,08/24/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/b35811f1-7b31-4e3f-ae22-56df4246c3aa/,2015,Annual Report
ANGUS,"KING,",/search/view/ptr/573bea07-5080-4442-a6c5-d3fedff265da/,07/25/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/e1501d00-a4ee-456d-9cf8-1fdb52e3390b/,07/10/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/d506f19f-5919-44ea-940c-a9b440b82495/,04/09/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/0cf9047d-6e04-49d6-8bd6-a1044edddd0e/,05/26/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/de110889-435b-4838-94d6-872fed00db5e/,06/26/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/aae3bfc5-4f9c-4f5d-abf9-2128847ebcab/,10/21/2019,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,02/26/2019,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/73ea55d4-a3f6-4868-947c-45ff5d7150df/,2014,Annual Report
ANGUS,"KING,",/search/view/annual/588f3b8f-e10f-4d00-b849-4fc8269f6bc4/,2016,Annual Report
ANGUS,"KING,",/search/view/ptr/f40d9641-54e9-4ec3-960f-2071ed4d08bf/,08/25/2014,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/c2322abd-2a34-4d51-afb5-d40c60b79262/,09/14/2018,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/485bd182-ead8-4a44-a19d-6e51223d6211/,2018,Annual Report
ANGUS,"KING,",/search/view/annual/ba630811-3867-43cb-a149-1240c285a3e9/,2013,Annual Report
ANGUS,"KING,",/search/view/ptr/5cae926b-a941-4bc9-9a06-df2a6452da46/,01/19/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/a31f4ed9-2215-4833-9a19-1a30db5a65c5/,11/26/2018,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/7dd32f76-2862-421d-b105-84ff6a5e01cd/,11/10/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/249f20cb-fc6c-4cff-a7ba-5d32e5c2f945/,08/28/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/3d61dcac-c059-494f-9d46-cb7f2a1b0b85/,12/21/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/747d3ab6-0b72-4dad-b2ae-e76d3cff5976/,06/12/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/2368ffd1-ae27-4cea-bed8-f64f86ce78ca/,03/13/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/4e7bb61b-4909-40ed-ac1b-b60fc553558f/,04/18/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/c4cd5932-d6d6-49b1-a149-f3d0ec8333ef/,04/22/2020,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/56052e13-dd2a-43f6-a5d6-8b6d27921e9a/,2017,Annual Report
ANGUS,"KING,",/search/view/ptr/adc06731-9b32-4afc-8f86-b86959e584a5/,02/17/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/1de8728d-7085-4ddc-8275-d10d2684ff60/,09/16/2020,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/f0eee818-0996-410e-ad06-762e8956db67/,11/16/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/6b243106-441e-4811-bdb5-067dfee76697/,01/22/2018,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/ebdeed3c-9789-4bae-acc4-298448c28344/,07/28/2021,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/f1c4bb82-2e7a-481f-afbd-9ac932f02844/,05/13/2014,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/c4ae53a8-44cb-4fbe-9f11-ba8969a67abc/,2019,Annual Report
ANGUS,"KING,",/search/view/ptr/8b901467-872e-4963-96fa-a5cef2760fa2/,06/17/2019,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/9054bb2c-2d54-4ea8-adef-f982a54ecd7a/,10/07/2020,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/feb2697b-73f7-44da-a138-170a71ca0512/,08/16/2016,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/32bf0111-becd-47e8-bc3d-74caf0bd364a/,11/13/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/a7674ea9-d5dd-4d57-85a8-c2f943222216/,07/20/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/585f17d0-8851-4a92-8e8f-8ccf71dc7b1c/,08/26/2019,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/9f5e5cdf-3dbe-4d19-b7ab-405682118d2f/,03/12/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/2da30c4c-254e-4482-83af-afbf6ddbd96e/,12/14/2015,Periodic Transaction Report
ANGUS,"KING,",/search/view/annual/66d8ba15-2b21-4d36-aae8-e135a8ae0e7e/,2020,Annual Report
ANGUS,"KING,",/search/view/ptr/5c15668a-97a0-4959-896a-3d4b5baf7954/,04/16/2018,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/8c37c970-7a72-4821-b02d-bbaef57875dd/,12/20/2017,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/01cec9aa-793e-407f-9186-4c48160e5278/,05/22/2018,Periodic Transaction Report
ANGUS,"KING,",/search/view/ptr/8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe/,03/21/2016,Periodic Transaction Report
AMY,KLOBUCHAR,/search/view/annual/4b89962f-3bd5-4470-bfe9-694b5a3e6dda/,2013,Annual Report
AMY,KLOBUCHAR,/search/view/annual/f78fe529-cde4-48a9-9a1a-fc54143dffb6/,2018,Annual Report
AMY,KLOBUCHAR,/search/view/annual/87ca0280-127b-44f8-ad31-f2fb049faf01/,2019,Annual Report
AMY,KLOBUCHAR,/search/view/annual/ac3395fd-85d3-46a4-aa7e-8368ea96d2af/,2020,Annual Report
AMY,KLOBUCHAR,/search/view/annual/85531cbb-22d7-4e6a-992e-0da31222d498/,2014,Annual Report
AMY,KLOBUCHAR,/search/view/annual/19291362-2fad-4dde-94de-96399cd5029b/,2015,Annual Report
AMY,KLOBUCHAR,/search/view/annual/6da65bc7-23d7-48e5-9071-fe0ea6a6b64d/,2017,Annual Report
AMY,KLOBUCHAR,/search/view/annual/5272bd90-0603-494a-8a3e-1460a6f1778b/,2016,Annual Report
JAMES,LANKFORD,/search/view/annual/0673bc88-f25a-4eba-9e2f-df64a94c7f27/,2016,Annual Report
JAMES,LANKFORD,/search/view/annual/7f94c40b-59c2-4bfa-b36a-4610fbf8b2d0/,2018,Annual Report
JAMES,LANKFORD,/search/view/annual/bab03685-e505-4544-b0de-4b669488fd5a/,2019,Annual Report
JAMES,LANKFORD,/search/view/annual/30355b60-a40e-4165-9106-6505bdf5ca11/,2014,Annual Report
JAMES,LANKFORD,/search/view/annual/e44110d7-b50c-44c6-8a78-9581c3a180a7/,2015,Annual Report
JAMES,LANKFORD,/search/view/annual/ddf42634-b371-4d0d-b59d-1fb995696eff/,2017,Annual Report
JAMES,LANKFORD,/search/view/annual/95006fcd-7aa0-4ddd-9719-1e263e4b5de0/,2020,Annual Report
PATRICK,LEAHY,/search/view/annual/7ec07859-3bf2-4ae5-8009-0026ba5758fc/,2019,Annual Report
PATRICK,LEAHY,/search/view/annual/27ca1d37-bb32-4a24-9c0b-41805d58031a/,2020,Annual Report
PATRICK,LEAHY,/search/view/annual/0af79cb8-f7ab-42f6-b6f9-08d1f32eeeda/,2018,Annual Report
PATRICK,LEAHY,/search/view/annual/9b2dc3d6-27d8-4be4-aa0e-fd606562ffe2/,2017,Annual Report
PATRICK,LEAHY,/search/view/annual/b8e34841-35c7-4d92-9a92-3eaa396ef08d/,2013,Annual Report
PATRICK,LEAHY,/search/view/annual/31fa4ea1-b4c2-4d23-8996-00ffc5759d11/,2016,Annual Report
PATRICK,LEAHY,/search/view/annual/725f5cf4-23f5-413a-bf4b-a99e3e6637b0/,2015,Annual Report
PATRICK,LEAHY,/search/view/annual/17a91342-48d3-414f-819a-9dc69880d8ad/,2014,Annual Report
MICHAEL,LEE,/search/view/annual/af2f05af-b704-4ef7-ad44-051b3109a2de/,2020,Annual Report
MICHAEL,LEE,/search/view/annual/8854f3f7-4f60-4282-a1ad-60656efb6084/,2013,Annual Report
MICHAEL,LEE,/search/view/annual/36310996-89d6-44f3-b2eb-330e4c354907/,2015,Annual Report
MICHAEL,LEE,/search/view/annual/45df8c5c-2e34-43f0-8eb2-11773c18de0f/,2018,Annual Report
MICHAEL,LEE,/search/view/annual/89c8c66b-ca15-4c08-a2ab-49c171365283/,2019,Annual Report
MICHAEL,LEE,/search/view/annual/933164d1-60ac-4066-b864-a834057a00c3/,2016,Annual Report
MICHAEL,LEE,/search/view/annual/885290e9-6b5e-4f92-bddd-2f6a31f9af7e/,2017,Annual Report
MICHAEL,LEE,/search/view/annual/db714d84-5e64-4496-8701-8b9bfd69fa7c/,2014,Annual Report
KELLY,LOEFFLER,/search/view/ptr/829529d5-698a-4b58-9af0-8a189cb7a6a8/,03/31/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/f7037949-03a0-43de-b7e3-f458f0aeaa16/,08/21/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/annual/1a7b6fdc-3ced-44f1-a19c-63fdc2681590/,05/01/2020,New Filer Report for 01/06/2020
KELLY,LOEFFLER,/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,05/01/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/425096a9-b206-40a7-86b8-67fa4081b252/,03/31/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/370492b8-ed0a-4792-b45b-972d5da8a1e5/,03/12/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/c4c59219-79bf-4035-8f99-7b6a0aa03f05/,05/22/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/d8cf810d-8776-4d10-93cb-1ad4a0abba63/,10/16/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/ptr/8b915201-8116-4027-9b76-8595ec4ffd85/,02/07/2020,Periodic Transaction Report
KELLY,LOEFFLER,/search/view/annual/f04e1b7f-fb98-42d5-adee-c2bdf9ba4c6a/,05/19/2021,Termination Report for 01/19/2021
CYNTHIA,LUMMIS,/search/view/ptr/1124fac7-7277-4328-8740-fbaceeaac1b5/,10/07/2021,Periodic Transaction Report
CYNTHIA,LUMMIS,/search/view/annual/364a28b5-e236-4497-86f5-50560196daa2/,2020,Annual Report
CYNTHIA,LUMMIS,/search/view/ptr/e4053f72-b9ad-4642-a996-f250485f4d33/,10/07/2021,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/annual/a9cb0b18-5861-4ba3-b3b5-a0bbf45b02f2/,2019,Annual Report
JOSEPH,"MANCHIN,",/search/view/annual/6471c622-8f10-4ca8-96fe-da881865ab4c/,2014,Annual Report
JOSEPH,"MANCHIN,",/search/view/ptr/67f1c0a0-4e02-4b0c-ad06-ca7f4bb14ce2/,08/03/2016,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/annual/19dbfbe9-7e47-426c-85f5-0abf2f4d092d/,2015,Annual Report
JOSEPH,"MANCHIN,",/search/view/annual/369f62ea-6129-40ef-8890-9e9f5bcb775c/,2016,Annual Report
JOSEPH,"MANCHIN,",/search/view/annual/50f4c7d3-ca50-45c6-9d2d-5857f22d7826/,2018,Annual Report
JOSEPH,"MANCHIN,",/search/view/ptr/b1517fb4-0d85-4adb-881d-f199bc5b5beb/,04/11/2016,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/annual/a7607e49-f151-4bb1-b230-604ab8bdf2c3/,2020,Annual Report
JOSEPH,"MANCHIN,",/search/view/ptr/c3bad3f4-9079-4edb-8d4a-eaa952d5e7d3/,05/15/2017,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/ptr/caaaf8bc-5e68-42de-ae59-4cfcaedecb12/,05/27/2015,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/ptr/32716812-f6b3-4ef5-a6e0-97befaf29de5/,12/20/2017,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/annual/dfb63946-8c38-4652-bf22-de558176afe9/,2017,Annual Report
JOSEPH,"MANCHIN,",/search/view/ptr/6e59931f-6354-4980-bcc3-040d1bb9ebd4/,02/11/2016,Periodic Transaction Report
JOSEPH,"MANCHIN,",/search/view/annual/a50e409b-350b-4056-b0bf-1651c0a604d9/,2013,Annual Report
ROGER,MARSHALL,/search/view/annual/a9188089-c0fa-4731-b759-58e429850cd8/,2020,Annual Report
ROGER,MARSHALL,/search/view/ptr/e3c66cc8-ca84-4899-b3dd-21a0a400ffc6/,08/13/2021,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/54feb2cd-c07e-499e-a649-964d9b6fb1d0/,06/21/2019,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/annual/d615c6db-6051-4d08-81ca-61864718889d/,2019,Annual Report
A.,"MCCONNELL,",/search/view/ptr/43b7eaea-8886-47c7-ae19-f714dacbd020/,05/15/2017,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/1a756e7a-56c4-4406-8a4b-1f6c549bd17d/,09/15/2021,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/029bd30d-5f2a-4ad4-9235-4e153b41a29e/,12/16/2021,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/78a66c3d-1d51-4b8f-ac8a-12ca25b75563/,03/06/2019,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/1867563f-44a7-41d0-8e2e-96ddf747eae4/,09/16/2019,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/00f9f9ee-b87b-4736-950b-41f9a6cfe2b4/,06/14/2019,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/13374d99-cbb7-4f1c-a630-2125b6c108ab/,12/17/2018,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/34ebca60-a389-42b5-874e-c59eeea89ad6/,09/11/2020,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/dba1fc54-346e-48f1-b96c-62bc43cdd8a1/,12/07/2020,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/f02256a2-006a-4b22-96f6-79561a1f3a91/,09/14/2018,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/annual/66c4c741-97c8-405c-9440-7a5bb16f2765/,2018,Annual Report
A.,"MCCONNELL,",/search/view/ptr/c8736c02-d30a-4c66-a4d9-0bac2e7afd46/,12/12/2019,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/18c33f81-90a3-4bc3-a8d9-a7cc62898c64/,06/07/2021,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/ce3e9174-2da2-4f53-9f7f-37f9e0305a9f/,03/11/2020,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/044ee3b6-5fd0-48cc-a54a-a60e79d6a4f0/,05/15/2018,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/ed8c186c-c456-4ce6-a8d7-4e8cc7175fd3/,03/16/2021,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/annual/1ffd0b08-89e5-42e1-a312-e125e19c31b7/,2016,Annual Report
A.,"MCCONNELL,",/search/view/annual/9d6c45ee-6af7-47c7-a9c3-18a6142f65b4/,2017,Annual Report
A.,"MCCONNELL,",/search/view/annual/2bb9f12b-c87c-44ce-a024-89a9a0e890c9/,2020,Annual Report
A.,"MCCONNELL,",/search/view/ptr/615e7c3a-1999-46d3-abd5-182bc78ca66c/,06/23/2020,Periodic Transaction Report
A.,"MCCONNELL,",/search/view/ptr/3eb0d309-b3be-4678-b762-2f9137928430/,06/13/2018,Periodic Transaction Report
MITCHELL,MCCONNELL,/search/view/annual/efad4e4a-a37c-4340-aed4-4ce31f812bc7/,2014,Annual Report
MITCHELL,MCCONNELL,/search/view/annual/2f72a35a-adad-4555-8341-01eacbd507d3/,2015,Annual Report
ROBERT,MENENDEZ,/search/view/annual/d709a150-ea9a-41fd-b02a-25efb44f0daa/,2019,Annual Report
ROBERT,MENENDEZ,/search/view/annual/74f7897a-60e3-4635-9625-85c33a7085b0/,2015,Annual Report
ROBERT,MENENDEZ,/search/view/annual/7011afab-e3ce-43bd-acda-cf2250e8d3c3/,2014,Annual Report
ROBERT,MENENDEZ,/search/view/annual/315616ef-89ae-4679-ab11-29d6feb6ac7b/,2016,Annual Report
ROBERT,MENENDEZ,/search/view/annual/512fe6c1-8121-41bc-8502-e5e56441a4da/,2017,Annual Report
ROBERT,MENENDEZ,/search/view/annual/a2bbffd6-b90b-4ae6-8438-4fe5ba95af18/,2018,Annual Report
ROBERT,MENENDEZ,/search/view/annual/366d0de3-9e48-48ce-9ed8-b5463400fbb1/,2013,Annual Report
ROBERT,MENENDEZ,/search/view/annual/c29a3943-a0a4-4783-8b40-87853956b455/,2020,Annual Report
JEFFREY,MERKLEY,/search/view/annual/c82e9417-b358-4e5f-8ed9-53a0ef6b4d3d/,2019,Annual Report
JEFFREY,MERKLEY,/search/view/annual/c425579c-28b4-422d-a9f8-119466bf7ac2/,2015,Annual Report
JEFFREY,MERKLEY,/search/view/annual/fe7228dd-2664-43f7-a543-ffb0f1ac96d8/,2018,Annual Report
JEFFREY,MERKLEY,/search/view/annual/234ec5c7-4559-4431-8d14-7850f95864c4/,2016,Annual Report
JEFFREY,MERKLEY,/search/view/annual/8a4b70a5-a7a1-4f90-914b-389afec2d20f/,2013,Annual Report
JEFFREY,MERKLEY,/search/view/annual/35a828c4-a167-4862-93e8-179d72e700d4/,2020,Annual Report
JEFFREY,MERKLEY,/search/view/annual/94b2783a-8334-4b20-afa5-e5cbbabfa7b0/,2014,Annual Report
JEFFREY,MERKLEY,/search/view/annual/82a8fa12-b42e-4dc9-8f23-c751bf92233e/,2017,Annual Report
